Plate,Block,House,Room,Level_ft,Time_Cat,Feature,Type,Text,N1,Class,x,y,Class_new,Path,,,,,,,,,,,,
,7,3,66,-7,Late  II and I,Drain,,"p.85. Along the northern side of the passage 66 a well-preserved drain, covered with bricks laid flatwise, sloped towards the west. Its channel, 5 ins. wide by 6 ins. deep, received the drainage from the bathroom just described.",Water Features,Drainage,68.13738268,27.32681575,Drainage,,,,,,,,,,,,,
,9,6,"78, 33",-15.8,Intermediate I,Pavement,,"In places deep cavities had been worn in it by the setting down of numberless water-jars. An ablution platform between the well and chamber 33, at the level — 15.8 ft., was constructed of three courses of brick, of which the uppermost layer was rubbed down quite smooth. ",Water Features,Water Platforms,68.13691437157924,27.326887650571138,Water Platforms,,,,,,,,,,,,,
,10,4,"81, 83, 84",-6.9,,Doorsill,,"The large new House IV was apparently entered from the south by a door- way into room 84, the apparent doorway on the northern side of the house being in reality a break in the wall. The central space (81), which measured 20 ft. 6 ins. by 15 ft. 3 ins., was probably the new courtyard in place of the one built over. The eastern jamb of the doorway leading from it into room 83 had a rebate, 7x9 ins., a very unusual feature in the doorways of Mohenjo-daro. The sills of all the doors from the courtyard were some 6-9 ft. below datum and, therefore, of Late II date.
",Floor Features,,68.13657194616044,27.32668986116248,Uncategorized,,,,,,,,,,,,,
,9,12,83-88,-9.1,,Doorsill,,"West of this building is a smaller one (83-88), which might have been a row of three shops all entered from Central Street by doors whose sills averaged 3 ft. wide and 9-1 ft. below datum. ",Floor Features,,68.13725408069455,27.32714321,Uncategorized,,,,,,,,,,,,,
,9,12,"91, 94 ",-5.4,,Entrance,,"At this period, the well-room was entered from court 91, 94 (Xll) by a doorway, 2 ft. 6 ins. wide, at the level 5-4 ft. below datum ",Floor Features,,68.13725408069455,27.32714321,Uncategorized,,,,,,,,,,,,,
,7,2,"92, 93",-9.9,Late III,Drain,,"A drain, whose channel averaged 5.5 ins. in width by 1 ft. deep, ran down from the passage 92, 93, of House II towards the north with a drop of 3 ins. in a distance of 32 ft. At the north-eastern corner of the building this drain dropped into another, whose channel was some 4 ft. lower that emj)tied into the drain in Low Lane. A niche, 1 ft. 11 ins. square, on the outside of the wall of room 87, was once a water-chute.",Water Features,Drainage,68.13726856032412,27.32683601680181,Drainage,,,,,,,,,,,,,
,9,9,"94, 95",-15,,Stair Tread,,"Below the level to which we have dug on either side, we found that the Intermediate I buildings beneath Block 8A and Building XII in Block 9 were separated by an ancient lane (94, 95), 6 ft. 9 ins. wide. This lane was, however, entirely blocked up in the Intermediate I Phase by a well-constructed stairway whose lowest step was 15 ft. below datum. Nine treads still remain, each 9 ins. high and broad, built up against a solid block of masonry, which may have formed a landing, and which appears in the Late III plan. This stairway will be allud- ed to again in the description of the Late II and I plan (PI. XX).",Floor Features,,68.13699991543639,27.32712846,Uncategorized,,,,,,,,,,,,,
,7,4,72,-13.9,,Niche,,"House IV which was fairly complete was again self-contained and followed veiy much the same plan as in the previous period. Though the sills of a row' of three niches, 2 ft. 9 ins. wide by 1 ft. 2 ins. deep, in the northern w'all of the large room 72 were an average of 13 -9 ft. below datum, it is uncertain whether they should appear in the Intermediate I plan or that of the Intermediate II Phase. It depends upon whether their sills were at pavement level or above it when made.",Floor Features,Drainage,68.13749372,27.32680897,Drainage,,,,,,,,,,,,,
,7,5,77,-13,Intermediate I,Well,,"The wide doorway of Intermediate II date on the northern side of the wellroom in House V was entirely occluded in this period by a staircase, 3 ft. 6 ins. wide, rising to the west, with treads 9.25 ins. broad by 8 ins. high. The entrance to the well-room at this time was probably from the west though that wall was badly damaged and the actual position of the door could not be ascertained. Against the eastern part of the southern wall of this well-room at the level — 13.6 ft. were the remains of an unusually fine pavement of two courses of bricks 10.4 X 5.35x2 ins. in size, laid on a 3 ft. 4 ins. thick layer of kiln-refuse, which in turn rested on a stratum of ash about half an inch thick. This pavement was carefully bordered with bricks set on their shorter edges so as to project 5-5 ins. above the floor level. I do not think that this thick layer of pottery kiln-refuse was intended to drain the room; it was merely used as a convenient filling which would not be liable to settle. Similar material was quite frequently used for the foundations of walls, especially in the Late Period",Water Features,Well,68.13748123,27.32672203,Well,,,,,,,,,,,,,
,7,5,77,-13,Intermediate I,Pavement,,"The wide doorway of Intermediate II date on the northern side of the wellroom in House V was entirely occluded in this period by a staircase, 3 ft. 6 ins. wide, rising to the west, with treads 9.25 ins. broad by 8 ins. high. The entrance to the well-room at this time was probably from the west though that wall was badly damaged and the actual position of the door could not be ascertained. Against the eastern part of the southern wall of this well-room at the level — 13.6 ft. were the remains of an unusually fine pavement of two courses of bricks 10.4 X 5.35x2 ins. in size, laid on a 3 ft. 4 ins. thick layer of kiln-refuse, which in turn rested on a stratum of ash about half an inch thick. This pavement was carefully bordered with bricks set on their shorter edges so as to project 5-5 ins. above the floor level. I do not think that this thick layer of pottery kiln-refuse was intended to drain the room; it was merely used as a convenient filling which would not be liable to settle. Similar material was quite frequently used for the foundations of walls, especially in the Late Period",Water Features,Water Platforms,68.13748123,27.32672203,Water Platforms,,,,,,,,,,,,,
,7,4,79,-18,Intermediate III,Pavement,,"The little patch of paving (79) at the level — 18 ft. is all that remains of either a bathing-place or a privy which, as so often at the present day, was built at a slightly higher level than the rest of the house to allow of proper drainage. Of the small house (III) to the west of it practically nothing remained.",Water Features,Water Platforms,68.13749372,27.32680897,Water Platforms,,,,,,,,,,,,,
,7,3,"41, 44, 48 ",-6.1,,Foundation,,"This building was of Late lb date, for the foundations of its thin walls ·were only 6 · I ft. below datum. In the thin wall between rooms 48 and 41 were t-wo niches, 8 ins. deep. At the ,vestern end of 41, two t,reads alone remained of a very substantial stairway, 2 ft. 3 ins. wide. There was apparently no doorway into chamber 40, and it was possibly filled up with rubble and used as a platform to support one of a series of npper rooms to which .access was afforded by the stairway. ",Floor Features,,68.13738268,27.32681575,Uncategorized,,,,,,,,,,,,,
,7,5,52 - 54,-5,,Doorsill,,"The western portion of House V was fairly well preserved. It seems originally to have shared the whole of the large court 52-4 with House VIII; but later a portion was partitioned off for the exclusive use of Honse Y by a thin wall which stood 1 ft. 3 ins. high when cleared, whose foundations show it to have been bnilt in the Late lb Phase. The sills of the doorways in this wall average 5 ft. below datum. ",Floor Features,,68.13748123,27.32672203,Uncategorized,,,,,,,,,,,,,
,7,5,"64, 65, 67",-5.8,,Pavement,,"The ablution pavement in room 64, 65, 67 sloped to the north, where it was about 5·8 ft. below datum, and it was bordered all round with bricks set on edge to project about 2 · 5 ins. above the pavement. The southern end of the pavement was nearly 6 ins. above the leYel of the northern end and formed a square platform on which the bather probably dried himself. The thin walls that cut off the N. ,v. corner of this bathroom were only a few inches high and judging from their well-preserved copings were never any higher. Perhaps the water­jars were stored in this corner. ",Floor Features,Water Platforms,68.13748123,27.32672203,Water Platforms,,,,,,,,,,,,,
,7,5,"77, 81",-19.5,Intermediate III,Well,,"The well-room (77, 81), 16 ft. long by 8 ft. wide, was entered from the north and south by two wide doorways whose sills average 19 5 ft. below datum. To the east of the well was a carefully laid pavement at the same level as the door-sills, but it had sunk badly in the centre. Shallow cavities in this pavement worn by the dumping of numberless water-jars show that this well-room was in frequent use throughout a lengthy period, and its separate entrance from the lane to the south suggests that the owner of the house freely allowed his neighbours access to his well. The spilt water drained away into Low Lane through a rectangular aperture in the eastern wall.",Water Features,Well,68.13748123,27.32672203,Well,,,,,,,,,,,,,
,4,0,,-15.3,,Doorsill,,"In this phase, the eastern section (III) of the Palace was divided nearly equally in halves by a massive wall running east to west, in which there was at first a doorway, 8 ft. wide, at the eastern end.’ ( ts sill was 15' 3 ft. below datum.) This door was, however, bricked up at the latter end of the sub-period, probably at the time when the annexe was enlarged by building an upper storey and at the same time separated into two properties, as shown by the building of the two staircases just described.",Floor Features,,68.13748153678563,27.32657154220549,Uncategorized,,,,,,,,,,,,,
,4,0,,,,Door-Socket,,"Close to the western jamb of the doorway^ we found that somewhat rare article, a door-socket, roughly scooped out of a piece of broken brick. The walls of this room stand 15 ft. high in places and show evidence of having been raised from the height of 4 ft. 7 ins. above the footing of the Intermediate III Phase.",Floor Features,,68.13748153678563,27.32657154220549,Uncategorized,,,,,,,,,,,,,
,4,0,,-20.5,,Doorsill,,"The levels of the door- sills throughout this block vary by no more than 6 ins., the highest being 20-5 ft. below datum. The doors average from 2 ft. 11 ins. to 3 ft. 5 ins. in width and there is a footing round many of the walls at the average level of — 20 3 ft. Two sizes of bricks were noted, 11 • 75 X 5-9 x 2'75 ins. and 12>(5-9x2-75 ins.  It was refreshing to find a building at this early level in which we are not in doubt about a single doorway, for though the four walls that divide rooms 14, 15 and 16 from one another had been removed in some places down to sill- level (PI. XXX, a and b), sufficient was left accurately to determine the positions of the doorways. It is unlikely that there were any doorways in the N.-S. parti- tion wall, for there was obviously no need for them, and there are none in the analogous wall in the three smaller chambers (5, 8) in this block.   ",Floor Features,,68.13748153678563,27.32657154220549,Uncategorized,,,,,,,,,,,,,
,4,0,,-20.5,,Doorsill,,"The levels of the door- sills throughout this block vary by no more than 6 ins., the highest being 20-5 ft. below datum.",Floor Features,,68.13748153678563,27.32657154220549,Uncategorized,,,,,,,,,,,,,
,4,0,,-20.3,,Footing,,"There is a footing round many of the walls at the average level of — 20 3
ft. Two sizes of bricks were noted, 11 • 75 X 5-9 x 2'75 ins. and 12>(5-9x2-75 ins.",Floor Features,,68.13748153678563,27.32657154220549,Uncategorized,,,,,,,,,,,,,
,4,0,,-20.5,,Pavement,,"A large storage jar in the north-western corner ol room 16 unfortunately fell to pieces on removal. Immediately below it was another, with its rim just below the pavement which was of two courses of burnt brick.^ (This pavement was 20-5 ft. below datum.)",Floor Features,Water Platforms,68.13748153678563,27.32657154220549,Water Platforms,,,,,,,,,,,,,
,4,0,,-8.7,,Doorsill,,"The sill of the doorway, 3 ft. 6 ins. wide, in the eastern wall of chamber 13 was 8-7 ft. below datum and the jambs still stood 3 ft. 2 ins. high. This door- way led into chamber 79, whose southern and eastern walls had almost entirely disappeared.",Floor Features,,68.13748153678563,27.32657154220549,Uncategorized,,,,,,,,,,,,,
,4,1,,-20.5,Intermediate III,Pottery - Jar,,"A large storage jar in the north-western corner ol room 16 unfortunately fell to pieces on removal. Immediately below it was another, with its rim just below the pavement which was of two courses of burnt brick.^ Both jars were empty, and it is possible that the lower one was intended to hold valuables and that the upper one served as a blind.  [^This pavement was 20.5 ft. below datum.]",Water Features,Drainage,,,Feeding / holding,,,,,,,,,,,,,
